1BZC,"('TPI', 'Binding MOAD:\xa0 1BZC', 'Ki:&nbsp1.20e+4\xa0(nM) from 1 assay(s)')"
1BZJ,"('PIC', 'PDBBind:\xa0 1BZJ', 'Ki:&nbsp2.20e+4\xa0(nM) from 1 assay(s)')"
1BZS,"('BSI', 'PDBBind:\xa0 1BZS', 'IC50:&nbsp10\xa0(nM) from 1 assay(s)')"
1BZY,"('IMU', 'PDBBind:\xa0 1BZY', 'Kd:&nbsp4.6\xa0(nM) from 1 assay(s)')"
1C1U,"('BAI', 'PDBBind:\xa0 1C1U', 'Ki:&nbsp5.6\xa0(nM) from 1 assay(s)')"
1C1V,"('BAB', 'Binding MOAD:\xa0 1C1V', 'Ki:&nbsp23\xa0(nM) from 1 assay(s)')"
1C3I,"('TR1', 'PDBBind:\xa0 1C3I', 'IC50:&nbsp1600\xa0(nM) from 1 assay(s)')"
1C4U,"('IH1', 'Binding MOAD:\xa0 1C4U', 'Ki:&nbsp0.04\xa0(nM) from 1 assay(s)')"
1C4V,"('IH2', 'Binding MOAD:\xa0 1C4V', 'Ki:&nbsp0.02\xa0(nM) from 1 assay(s)')"
1C4Y,"('IH3', 'PDBBind:\xa0 1C4Y', 'Ki:&nbsp12\xa0(nM) from 1 assay(s)')"
1C5C,"('TK4', 'Binding MOAD:\xa0 1C5C', 'Kd:&nbsp110\xa0(nM) from 1 assay(s)')"
1C5N,"('ESI', 'PDBBind:\xa0 1C5N', 'Ki:&nbsp2.00e+4\xa0(nM) from 1 assay(s)')"
1C5X,"('ESI', 'Binding MOAD:\xa0 1C5X', 'Ki:&nbsp210\xa0(nM) from 1 assay(s)')"
1C5Y,"('ESP', 'Binding MOAD:\xa0 1C5Y', 'Ki:&nbsp6.30e+4\xa0(nM) from 1 assay(s)')"
1C83,"('OAI', 'Binding MOAD:\xa0 1C83', 'Ki:&nbsp1.40e+4\xa0(nM) from 1 assay(s)')"
1C84,"('761', 'Binding MOAD:\xa0 1C84', 'Ki:&nbsp9900\xa0(nM) from 1 assay(s)')"
1C85,"('OBA', 'PDBBind:\xa0 1C85', 'Ki:&nbsp2.30e+4\xa0(nM) from 1 assay(s)')"
1C86,"('OPA', 'PDBBind:\xa0 1C86', 'Ki:&nbsp2.00e+4\xa0(nM) from 1 assay(s)')"
1C87,"('OPA', 'PDBBind:\xa0 1C87', 'Ki:&nbsp6.30e+4\xa0(nM) from 1 assay(s)')"
1C88,"('OTA', 'Binding MOAD:\xa0 1C88', 'Ki:&nbsp5100\xa0(nM) from 1 assay(s)')"
1CAH,"('BCT', 'BindingDB:\xa0 1CAH', 'Ki:&nbspmin: 7.30e+7, max: 8.50e+7\xa0(nM) from 2 assay(s)')"
1CAI,"('SO4', 'BindingDB:\xa0 1CAI', 'Ki:&nbspmin: 8.90e+7, max: 3.00e+8\xa0(nM) from 4 assay(s)')"
1CAJ,"('SO4', 'BindingDB:\xa0 1CAJ', 'Ki:&nbspmin: 8.90e+7, max: 3.00e+8\xa0(nM) from 4 assay(s)')"
1CAK,"('SO4', 'BindingDB:\xa0 1CAK', 'Ki:&nbspmin: 8.90e+7, max: 3.00e+8\xa0(nM) from 4 assay(s)')"
1CAM,"('BCT', 'BindingDB:\xa0 1CAM', 'Ki:&nbspmin: 7.30e+7, max: 8.50e+7\xa0(nM) from 2 assay(s)')"
1CAN,"('NO3', 'BindingDB:\xa0 1CAN', 'Ki:&nbsp3.50e+7\xa0(nM) from 1 assay(s)')"
1CAQ,"('DPS', 'PDBBind:\xa0 1CAQ', 'Ki:&nbsp19\xa0(nM) from 1 assay(s)')"
1CBS,"('REA', 'BindingDB:\xa0 1CBS', 'Kd:&nbsp200\xa0(nM) from 1 assay(s)')"
1CCU,"('SO4', 'BindingDB:\xa0 1CCU', 'Ki:&nbspmin: 8.90e+7, max: 3.00e+8\xa0(nM) from 4 assay(s)')"
1CEA,"('ACA', 'BindingDB:\xa0 1CEA', 'Ki:&nbsp5.30e+7\xa0(nM) from 1 assay(s)')"
1CEB,"('AMH', 'BindingDB:\xa0 1CEB', 'Ki:&nbspmin: 2.50e+7, max: 4.00e+7\xa0(nM) from 2 assay(s)')"
1CGL,"('0ED', 'Binding MOAD:\xa0 1CGL', 'Ki:&nbsp135\xa0(nM) from 1 assay(s)')"
1CIL,"('ETS', 'BindingDB:\xa0 1CIL', 'Ki:&nbspmin: 0.2, max: 25.02\xa0(nM) from 9 assay(s)')"
1CIM,"('PTS', 'Binding MOAD:\xa0 1CIM', 'Ki:&nbsp1.52\xa0(nM) from 1 assay(s)')"
1CIN,"('MTS', 'PDBBind:\xa0 1CIN', 'Ki:&nbsp1.88\xa0(nM) from 1 assay(s)')"
1CIZ,"('DPS', 'Binding MOAD:\xa0 1CIZ', 'Ki:&nbsp36\xa0(nM) from 1 assay(s)')"
1CJ1,"('C78', 'PDBBind:\xa0 1CJ1', 'IC50:&nbsp1.6\xa0(nM) from 1 assay(s)')"
1CKP,"('PVB', 'BindingDB:\xa0 1CKP', 'IC50:&nbspmin: 6, max: 9\xa0(nM) from 2 assay(s)')"
1CLU,"('DBG', 'Binding MOAD:\xa0 1CLU', 'Kd:&nbsp5.4\xa0(nM) from 1 assay(s)')"
1CM0,"('COA', 'BindingDB:\xa0 1CM0', 'IC50:&nbsp4.19e+4\xa0(nM) from 1 assay(s)')"
1CNG,"('CL', 'BindingDB:\xa0 1CNG', 'Ki:&nbspmin: 2.00e+8, max: 2.00e+8\xa0(nM) from 2 assay(s)')"
1CNK,"('SO4', 'BindingDB:\xa0 1CNK', 'Ki:&nbspmin: 8.90e+7, max: 3.00e+8\xa0(nM) from 4 assay(s)')"
1CNW,"('EG1', 'PDBBind:\xa0 1CNW', 'Kd:&nbsp19\xa0(nM) from 1 assay(s)')"
1CNX,"('EG2', 'PDBBind:\xa0 1CNX', 'Kd:&nbsp43\xa0(nM) from 1 assay(s)')"
1CNY,"('EG3', 'Binding MOAD:\xa0 1CNY', 'Kd:&nbsp14\xa0(nM) from 1 assay(s)')"
1CQP,"('803', 'BindingDB:\xa0 1CQP', 'Kd:&nbsp1.29e+4\xa0(nM) from 1 assay(s)')"
1CRM,"('CL', 'BindingDB:\xa0 1CRM', 'Ki:&nbsp6.00e+6\xa0(nM) from 1 assay(s)')"
1CTR,"('TFP', 'BindingDB:\xa0 1CTR', 'Kd:&nbspmin: 1000, max: 5000\xa0(nM) from 3 assay(s)')"
1CVA,"('AZI', 'BindingDB:\xa0 1CVA', 'Ki:&nbspmin: 1.50e+6, max: 1.51e+6\xa0(nM) from 2 assay(s)')"
1CVB,"('SO4', 'BindingDB:\xa0 1CVB', 'Ki:&nbspmin: 8.90e+7, max: 3.00e+8\xa0(nM) from 4 assay(s)')"
1CWS,"('WO4', 'BindingDB:\xa0 1CWS', 'IC50:&nbsp3.00e+4\xa0(nM) from 1 assay(s)')"
1D2S,"('DHT', 'BindingDB:\xa0 1D2S', 'Kd:&nbsp0.18\xa0(nM) from 1 assay(s)')"
1D2V,"('BR', 'PDBBind:\xa0 1D2V', 'Kd:&nbsp2.00e+7\xa0(nM) from 1 assay(s)')"
1D3D,"('BZT', 'BindingDB:\xa0 1D3D', 'Ki:&nbsp2.1\xa0(nM) from 1 assay(s)')"
1D3G,"('BRE', 'BindingDB:\xa0 1D3G', 'IC50:&nbsp7\xa0(nM) from 1 assay(s)')"
1D3H,"('A26', 'BindingDB:\xa0 1D3H', 'IC50:&nbspmin: 17, max: 5012\xa0(nM) from 15 assay(s)')"
1D3P,"('BT3', 'PDBBind:\xa0 1D3P', 'Kd:&nbsp41\xa0(nM) from 1 assay(s)')"
1D3Q,"('BT2', 'PDBBind:\xa0 1D3Q', 'Kd:&nbsp290\xa0(nM) from 1 assay(s)')"
1D3T,"('BT1', 'BindingDB:\xa0 1D3T', 'Ki:&nbsp374\xa0(nM) from 1 assay(s)')"
1D4P,"('BPP', 'PDBBind:\xa0 1D4P', 'Kd:&nbsp500\xa0(nM) from 1 assay(s)')"
1D5J,"('MM3', 'PDBBind:\xa0 1D5J', 'IC50:&nbsp0.7\xa0(nM) from 1 assay(s)')"
1D5R,"('TAR', 'PDBBind:\xa0 1D5R', 'Ki:&nbsp1.50e+7\xa0(nM) from 1 assay(s)')"
1D6N,"('PPO', 'PDBBind:\xa0 1D6N', 'Ki:&nbsp3.15e+4\xa0(nM) from 1 assay(s)')"
1D6V,"('HOP', 'PDBBind:\xa0 1D6V', 'Kd:&nbsp670\xa0(nM) from 1 assay(s)')"
1D6W,"('00R', 'Binding MOAD:\xa0 1D6W', 'Ki:&nbsp1100\xa0(nM) from 1 assay(s)')"
1D7I,"('DSS', 'Binding MOAD:\xa0 1D7I', 'Kd:&nbsp2.50e+5\xa0(nM) from 1 assay(s)')"
1D7J,"('BUQ', 'PDBBind:\xa0 1D7J', 'Kd:&nbsp5.00e+5\xa0(nM) from 1 assay(s)')"
1D7X,"('SPC', 'BindingDB:\xa0 1D7X', 'IC50:&nbsp19\xa0(nM) from 1 assay(s)')"
1D8F,"('SPI', 'Binding MOAD:\xa0 1D8F', 'IC50:&nbsp18\xa0(nM) from 1 assay(s)')"
1D8M,"('BBH', 'PDBBind:\xa0 1D8M', 'IC50:&nbsp3.1\xa0(nM) from 1 assay(s)')"
1D9I,"('00P', 'Binding MOAD:\xa0 1D9I', 'Ki:&nbsp0.78\xa0(nM) from 1 assay(s)')"
1DB1,"('VDX', 'PDBBind:\xa0 1DB1', 'Kd:&nbsp0.55\xa0(nM) from 1 assay(s)')"
1DB4,"('8IN', 'BindingDB:\xa0 1DB4', 'IC50:&nbspmin: 57, max: 6.70e+4\xa0(nM) from 3 assay(s)')"
1DB5,"('6IN', 'BindingDB:\xa0 1DB5', 'IC50:&nbspmin: 152, max: 6.90e+4\xa0(nM) from 3 assay(s)')"
1DCY,"('I3N', 'BindingDB:\xa0 1DCY', 'IC50:&nbsp1.36e+4\xa0(nM) from 1 assay(s)')"
1DEH,"('NAD', 'Binding MOAD:\xa0 1DEH', 'Kd:&nbsp1900\xa0(nM) from 1 assay(s)')"
1DHF,"('FOL', 'Binding MOAD:\xa0 1DHF', 'Kd:&nbsp111\xa0(nM) from 1 assay(s)')"
1DI8,"('DTQ', 'Binding MOAD:\xa0 1DI8', 'IC50:&nbsp1000\xa0(nM) from 1 assay(s)')"
1DI9,"('MSQ', 'PDBBind:\xa0 1DI9', 'IC50:&nbsp5000\xa0(nM) from 1 assay(s)')"
1DIA,"('L24', 'Binding MOAD:\xa0 1DIA', 'Ki:&nbsp4.55e+5\xa0(nM) from 1 assay(s)')"
1DIG,"('L37', 'Binding MOAD:\xa0 1DIG', 'Ki:&nbsp4.31e+5\xa0(nM) from 1 assay(s)')"
1DLR,"('MXA', 'BindingDB:\xa0 1DLR', 'Ki:&nbspmin: 0.03, max: 38\xa0(nM) from 3 assay(s)')"
1DLS,"('MTX', 'BindingDB:\xa0 1DLS', 'Ki:&nbspmin: 3.40e-4, max: 3.4\xa0(nM) from 14 assay(s)')"
1DM2,"('HMD', 'PDBBind:\xa0 1DM2', 'IC50:&nbsp70\xa0(nM) from 1 assay(s)')"
1DMT,"('RDF', 'BindingDB:\xa0 1DMT', 'Ki:&nbsp4\xa0(nM) from 1 assay(s)')"
1DQ8,"('MAH', 'BindingDB:\xa0 1DQ8', 'Ki:&nbsp23.5\xa0(nM) from 1 assay(s)')"
1DQA,"('MAH', 'BindingDB:\xa0 1DQA', 'Ki:&nbsp23.5\xa0(nM) from 1 assay(s)')"
1DRF,"('FOL', 'Binding MOAD:\xa0 1DRF', 'Kd:&nbsp111\xa0(nM) from 1 assay(s)')"
1DVS,"('STL', 'BindingDB:\xa0 1DVS', 'Kd:&nbsp470\xa0(nM) from 1 assay(s)')"
1DVX,"('DIF', 'BindingDB:\xa0 1DVX', 'Kd:&nbspmin: 60, max: 1000\xa0(nM) from 2 assay(s)')"
1DVZ,"('OFL', 'Binding MOAD:\xa0 1DVZ', 'Kd:&nbsp78\xa0(nM) from 1 assay(s)')"
1DWC,"('MIT', 'PDBBind:\xa0 1DWC', 'Ki:&nbsp39\xa0(nM) from 1 assay(s)')"
1DWD,"('MID', 'BindingDB:\xa0 1DWD', 'Ki:&nbspmin: 4, max: 6000\xa0(nM) from 6 assay(s)')"
1E1V,"('CMG', 'PDBBind:\xa0 1E1V', 'Ki:&nbsp1.20e+4\xa0(nM) from 1 assay(s)')"
1E1X,"('NW1', 'Binding MOAD:\xa0 1E1X', 'Ki:&nbsp1300\xa0(nM) from 1 assay(s)')"
1E3G,"('R18', 'BindingDB:\xa0 1E3G', 'Ki:&nbsp0.4\xa0(nM) from 1 assay(s)')"
1E3K,"('R18', 'BindingDB:\xa0 1E3K', 'Ki:&nbsp0.49\xa0(nM) from 1 assay(s)')"
1E4H,"('PBR', 'PDBBind:\xa0 1E4H', 'Kd:&nbsp3.9\xa0(nM) from 1 assay(s)')"
1E5A,"('TBP', 'PDBBind:\xa0 1E5A', 'Kd:&nbsp23\xa0(nM) from 1 assay(s)')"
1E7B,"('HLT', 'BindingDB:\xa0 1E7B', 'IC50:&nbsp2.90e+6\xa0(nM) from 1 assay(s)')"
1E7C,"('HLT', 'BindingDB:\xa0 1E7C', 'IC50:&nbsp2.90e+6\xa0(nM) from 1 assay(s)')"
1E96,"('GTP', 'Binding MOAD:\xa0 1E96', 'Kd:&nbsp2700\xa0(nM) from 1 assay(s)')"
1E9H,"('INR', 'Binding MOAD:\xa0 1E9H', 'IC50:&nbsp35\xa0(nM) from 1 assay(s)')"
1ECV,"('878', 'Binding MOAD:\xa0 1ECV', 'Ki:&nbsp1.40e+4\xa0(nM) from 1 assay(s)')"
1EF3,"('FID', 'BindingDB:\xa0 1EF3', 'Kd:&nbsp16\xa0(nM) from 1 assay(s)')"
1EJN,"('AGB', 'PDBBind:\xa0 1EJN', 'Ki:&nbsp2400\xa0(nM) from 1 assay(s)')"
1EL3,"('I84', 'BindingDB:\xa0 1EL3', 'IC50:&nbsp108\xa0(nM) from 1 assay(s)')"
1EM6,"('CP4', 'BindingDB:\xa0 1EM6', 'IC50:&nbspmin: 6, max: 6\xa0(nM) from 2 assay(s)')"
1EOU,"('SMS', 'BindingDB:\xa0 1EOU', 'Ki:&nbspmin: 12, max: 910\xa0(nM) from 5 assay(s)')"
1ERE,"('EST', 'BindingDB:\xa0 1ERE', 'Ki:&nbspmin: 0.11, max: 100\xa0(nM) from 13 assay(s)')"
1ERR,"('RAL', 'BindingDB:\xa0 1ERR', 'Ki:&nbspmin: 0.03, max: 2\xa0(nM) from 7 assay(s)')"
1ESV,"('LAR', 'BindingDB:\xa0 1ESV', 'IC50:&nbspmin: 40, max: 110\xa0(nM) from 3 assay(s)')"
1ETA,"('T44', 'BindingDB:\xa0 1ETA', 'IC50:&nbspmin: 2188, max: 1.05e+4\xa0(nM) from 3 assay(s)')"
1ETB,"('T44', 'BindingDB:\xa0 1ETB', 'IC50:&nbspmin: 2188, max: 1.05e+4\xa0(nM) from 3 assay(s)')"
1EXA,"('394', 'BindingDB:\xa0 1EXA', 'Ki:&nbsp1.5\xa0(nM) from 1 assay(s)')"
1EXV,"('700', 'BindingDB:\xa0 1EXV', 'IC50:&nbsp45\xa0(nM) from 1 assay(s)')"
1EZF,"('IN0', 'PDBBind:\xa0 1EZF', 'IC50:&nbsp56\xa0(nM) from 1 assay(s)')"
1EZQ,"('RPR', 'BindingDB:\xa0 1EZQ', 'Ki:&nbsp0.9\xa0(nM) from 1 assay(s)')"
1F0R,"('815', 'Binding MOAD:\xa0 1F0R', 'Ki:&nbsp22\xa0(nM) from 1 assay(s)')"
1F0S,"('PR2', 'BindingDB:\xa0 1F0S', 'Ki:&nbsp18\xa0(nM) from 1 assay(s)')"
1F40,"('GPI', 'BindingDB:\xa0 1F40', 'Ki:&nbspmin: 1.00e-2, max: 7.5\xa0(nM) from 3 assay(s)')"
1F5F,"('DHT', 'BindingDB:\xa0 1F5F', 'Kd:&nbsp0.18\xa0(nM) from 1 assay(s)')"
1F5L,"('AMR', 'BindingDB:\xa0 1F5L', 'Ki:&nbspmin: 2433, max: 7000\xa0(nM) from 4 assay(s)')"
1F86,"('T44', 'BindingDB:\xa0 1F86', 'IC50:&nbspmin: 2188, max: 1.05e+4\xa0(nM) from 3 assay(s)')"
1F92,"('UKP', 'PDBBind:\xa0 1F92', 'Ki:&nbsp640\xa0(nM) from 1 assay(s)')"
1FAO,"('4IP', 'Binding MOAD:\xa0 1FAO', 'Kd:&nbsp43\xa0(nM) from 1 assay(s)')"
1FAP,"('RAP', 'BindingDB:\xa0 1FAP', 'Ki:&nbspmin: 0.2, max: 1\xa0(nM) from 2 assay(s)')"
1FAX,"('DX9', 'BindingDB:\xa0 1FAX', 'Ki:&nbspmin: 20, max: 41\xa0(nM) from 4 assay(s)')"
1FBY,"('9CR', 'BindingDB:\xa0 1FBY', 'Ki:&nbspmin: 3.8, max: 583\xa0(nM) from 12 assay(s)')"
1FCX,"('184', 'BindingDB:\xa0 1FCX', 'Kd:&nbspmin: 64, max: 4095\xa0(nM) from 7 assay(s)')"
1FCY,"('564', 'BindingDB:\xa0 1FCY', 'Kd:&nbspmin: 1.2, max: 3\xa0(nM) from 3 assay(s)')"
1FCZ,"('156', 'PDBBind:\xa0 1FCZ', 'Kd:&nbsp0.6\xa0(nM) from 1 assay(s)')"
1FD0,"('254', 'PDBBind:\xa0 1FD0', 'Kd:&nbsp4\xa0(nM) from 1 assay(s)')"
1FDQ,"('HXA', 'PDBBind:\xa0 1FDQ', 'Kd:&nbsp53.4\xa0(nM) from 1 assay(s)')"
1FE8,"('RU5', 'PDBBind:\xa0 1FE8', 'Kd:&nbsp2000\xa0(nM) from 1 assay(s)')"
1FGI,"('SU1', 'BindingDB:\xa0 1FGI', 'IC50:&nbspmin: 30, max: 1.00e+4\xa0(nM) from 3 assay(s)')"
1FJS,"('Z34', 'PDBBind:\xa0 1FJS', 'Ki:&nbsp0.11\xa0(nM) from 1 assay(s)')"
1FKB,"('RAP', 'BindingDB:\xa0 1FKB', 'Ki:&nbspmin: 0.2, max: 1\xa0(nM) from 2 assay(s)')"
1FKF,"('FK5', 'BindingDB:\xa0 1FKF', 'Ki:&nbsp0.4\xa0(nM) from 1 assay(s)')"
1FKG,"('SB3', 'BindingDB:\xa0 1FKG', 'Ki:&nbspmin: 10, max: 17\xa0(nM) from 2 assay(s)')"
1FKH,"('SBX', 'PDBBind:\xa0 1FKH', 'Ki:&nbsp7\xa0(nM) from 1 assay(s)')"
1FKI,"('SB1', 'PDBBind:\xa0 1FKI', 'Ki:&nbsp100\xa0(nM) from 1 assay(s)')"
1FKJ,"('FK5', 'BindingDB:\xa0 1FKJ', 'Ki:&nbsp0.4\xa0(nM) from 1 assay(s)')"
1FL6,"('AAH', 'PDBBind:\xa0 1FL6', 'Kd:&nbsp37\xa0(nM) from 1 assay(s)')"
1FLS,"('WAY', 'PDBBind:\xa0 1FLS', 'IC50:&nbsp33\xa0(nM) from 1 assay(s)')"
1FM1,"('WAY', 'BindingDB:\xa0 1FM1', 'IC50:&nbspmin: 7.9, max: 18\xa0(nM) from 3 assay(s)')"
1FM6,"('9CR', 'BindingDB:\xa0 1FM6', 'Ki:&nbspmin: 3.8, max: 583\xa0(nM) from 12 assay(s)')"
1FM6,"('BRL', 'BindingDB:\xa0 1FM6', 'Ki:&nbspmin: 8, max: 59\xa0(nM) from 5 assay(s)')"
1FM9,"('570', 'BindingDB:\xa0 1FM9', 'Ki:&nbspmin: 1.1, max: 1.17\xa0(nM) from 2 assay(s)')"
1FM9,"('9CR', 'BindingDB:\xa0 1FM9', 'Ki:&nbspmin: 3.8, max: 583\xa0(nM) from 12 assay(s)')"
1FO2,"('DMJ', 'PDBBind:\xa0 1FO2', 'IC50:&nbsp2.00e+4\xa0(nM) from 1 assay(s)')"
