5GHV,"('X5G', 'BindingDB:\xa0 5GHV', 'IC50:&nbsp12\xa0(nM) from 1 assay(s)')"
5GIC,"('DLC', 'Binding MOAD:\xa0 5GIC', 'Kd:&nbsp330.9\xa0(nM) from 1 assay(s)')"
5GID,"('VDP', 'Binding MOAD:\xa0 5GID', 'Kd:&nbsp769.2\xa0(nM) from 1 assay(s)')"
5GIE,"('VDP', 'Binding MOAD:\xa0 5GIE', 'Kd:&nbsp769.2\xa0(nM) from 1 assay(s)')"
5GJD,"('6V3', 'BindingDB:\xa0 5GJD', 'Kd:&nbsp12\xa0(nM) from 1 assay(s)')"
5GMF,"('GMP', 'Binding MOAD:\xa0 5GMF', 'Kd:&nbsp1000\xa0(nM) from 1 assay(s)')"
5GMM,"('949', 'Binding MOAD:\xa0 5GMM', 'Kd:&nbsp2.91e+4\xa0(nM) from 1 assay(s)')"
5GMN,"('949', 'Binding MOAD:\xa0 5GMN', 'Kd:&nbsp1.88e+4\xa0(nM) from 1 assay(s)')"
5GMP,"('F62', 'BindingDB:\xa0 5GMP', 'IC50:&nbspmin: 330, max: 386\xa0(nM) from 2 assay(s)')"
5GOE,"('GDP', 'Binding MOAD:\xa0 5GOE', 'Kd:&nbsp4.57e+4\xa0(nM) from 1 assay(s)')"
5GOF,"('GTP', 'Binding MOAD:\xa0 5GOF', 'Kd:&nbsp9.01e+4\xa0(nM) from 1 assay(s)')"
5GPG,"('RAP', 'BindingDB:\xa0 5GPG', 'Kd:&nbsp0.6\xa0(nM) from 1 assay(s)')"
5GS4,"('EST', 'BindingDB:\xa0 5GS4', 'Ki:&nbspmin: 0.11, max: 100\xa0(nM) from 13 assay(s)')"
5GS9,"('ARG', 'Binding MOAD:\xa0 5GS9', 'Kd:&nbsp5500\xa0(nM) from 1 assay(s)')"
5GSA,"('73K', 'BindingDB:\xa0 5GSA', 'Kd:&nbspmin: 82, max: 114\xa0(nM) from 2 assay(s)')"
5GTN,"('Q35', 'BindingDB:\xa0 5GTN', 'EC50:&nbsp0.38\xa0(nM) from 1 assay(s)')"
5GTO,"('MYR', 'BindingDB:\xa0 5GTO', 'IC50:&nbsp2.10e+4\xa0(nM) from 1 assay(s)')"
5GTO,"('T35', 'BindingDB:\xa0 5GTO', 'EC50:&nbsp183\xa0(nM) from 1 assay(s)')"
5GTP,"('MYR', 'BindingDB:\xa0 5GTP', 'IC50:&nbsp2.10e+4\xa0(nM) from 1 assay(s)')"
5GTR,"('EST', 'BindingDB:\xa0 5GTR', 'Ki:&nbspmin: 0.11, max: 100\xa0(nM) from 13 assay(s)')"
5GWK,"('EVP', 'BindingDB:\xa0 5GWK', 'IC50:&nbspmin: 2.18e+4, max: 1.20e+5\xa0(nM) from 16 assay(s)')"
5H09,"('OOO', 'Binding MOAD:\xa0 5H09', 'IC50:&nbsp1323\xa0(nM) from 1 assay(s)')"
5H0B,"('OOQ', 'Binding MOAD:\xa0 5H0B', 'IC50:&nbsp11\xa0(nM) from 1 assay(s)')"
5H0E,"('OOS', 'Binding MOAD:\xa0 5H0E', 'IC50:&nbsp210\xa0(nM) from 1 assay(s)')"
5H0G,"('OOU', 'Binding MOAD:\xa0 5H0G', 'IC50:&nbsp111\xa0(nM) from 1 assay(s)')"
5H0H,"('OOV', 'BindingDB:\xa0 5H0H', 'IC50:&nbspmin: 686, max: 692\xa0(nM) from 2 assay(s)')"
5H13,"('LQA', 'Binding MOAD:\xa0 5H13', 'IC50:&nbsp1.16e+4\xa0(nM) from 1 assay(s)')"
5H14,"('LQB', 'Binding MOAD:\xa0 5H14', 'IC50:&nbsp8760\xa0(nM) from 1 assay(s)')"
5H15,"('LQD', 'BindingDB:\xa0 5H15', 'Ki:&nbspmin: 600, max: 1200\xa0(nM) from 2 assay(s)')"
5H17,"('LQE', 'BindingDB:\xa0 5H17', 'IC50:&nbsp2500\xa0(nM) from 1 assay(s)')"
5H19,"('LQF', 'Binding MOAD:\xa0 5H19', 'IC50:&nbsp320\xa0(nM) from 1 assay(s)')"
5H1E,"('VDX', 'BindingDB:\xa0 5H1E', 'Ki:&nbspmin: 0.04, max: 1\xa0(nM) from 5 assay(s)')"
5H1T,"('7FF', 'Binding MOAD:\xa0 5H1T', 'Kd:&nbsp1.60e+5\xa0(nM) from 1 assay(s)')"
5H1U,"('6KT', 'Binding MOAD:\xa0 5H1U', 'Kd:&nbsp6.30e+4\xa0(nM) from 1 assay(s)')"
5H1V,"('7FU', 'Binding MOAD:\xa0 5H1V', 'Kd:&nbsp3.40e+4\xa0(nM) from 1 assay(s)')"
5H24,"('LQG', 'BindingDB:\xa0 5H24', 'IC50:&nbsp1000\xa0(nM) from 1 assay(s)')"
5H25,"('LQH', 'BindingDB:\xa0 5H25', 'IC50:&nbsp6040\xa0(nM) from 1 assay(s)')"
5H2U,"('1N1', 'BindingDB:\xa0 5H2U', 'Kd:&nbsp7.8\xa0(nM) from 1 assay(s)')"
5H3Q,"('7HF', 'BindingDB:\xa0 5H3Q', 'IC50:&nbspmin: 2.7, max: 100\xa0(nM) from 3 assay(s)')"
5H4J,"('FKM', 'Binding MOAD:\xa0 5H4J', 'Ki:&nbsp130\xa0(nM) from 1 assay(s)')"
5H85,"('5XS', 'BindingDB:\xa0 5H85', 'Kd:&nbsp2.00e+4\xa0(nM) from 1 assay(s)')"
5H86,"('BCO', 'Binding MOAD:\xa0 5H86', 'Ki:&nbsp5600\xa0(nM) from 1 assay(s)')"
5H8B,"('5Y2', 'BindingDB:\xa0 5H8B', 'Kd:&nbsp4.9\xa0(nM) from 1 assay(s)')"
5H8E,"('5Y3', 'Binding MOAD:\xa0 5H8E', 'Kd:&nbsp6.33e-3\xa0(nM) from 1 assay(s)')"
5H8G,"('5Y4', 'BindingDB:\xa0 5H8G', 'Kd:&nbsp48\xa0(nM) from 1 assay(s)')"
5H8H,"('5YC', 'BindingDB:\xa0 5H8H', 'EC50:&nbsp1900\xa0(nM) from 1 assay(s)')"
5H8S,"('5YC', 'BindingDB:\xa0 5H8S', 'EC50:&nbspmin: 2000, max: 7500\xa0(nM) from 2 assay(s)')"
5H8T,"('RTL', 'Binding MOAD:\xa0 5H8T', 'Kd:&nbsp18.5\xa0(nM) from 1 assay(s)')"
5H8X,"('5XT', 'Binding MOAD:\xa0 5H8X', 'IC50:&nbsp3100\xa0(nM) from 1 assay(s)')"
5H8X,"('7FY', 'Binding MOAD:\xa0 5H8X', 'IC50:&nbsp3100\xa0(nM) from 1 assay(s)')"
5H9P,"('TD2', 'Binding MOAD:\xa0 5H9P', 'Kd:&nbsp68\xa0(nM) from 1 assay(s)')"
5H9Q,"('TD2', 'Binding MOAD:\xa0 5H9Q', 'Kd:&nbsp3.80e+4\xa0(nM) from 1 assay(s)')"
5H9R,"('TGZ', 'Binding MOAD:\xa0 5H9R', 'Kd:&nbsp840\xa0(nM) from 1 assay(s)')"
5H9S,"('TGZ', 'Binding MOAD:\xa0 5H9S', 'Kd:&nbsp8.70e+4\xa0(nM) from 1 assay(s)')"
5HA1,"('RNE', 'Binding MOAD:\xa0 5HA1', 'Kd:&nbsp64.1\xa0(nM) from 1 assay(s)')"
5HA7,"('NAP', 'Binding MOAD:\xa0 5HA7', 'Kd:&nbsp210\xa0(nM) from 1 assay(s)')"
5HA7,"('WY1', 'Binding MOAD:\xa0 5HA7', 'Kd:&nbsp104\xa0(nM) from 1 assay(s)')"
5HBE,"('5Y6', 'Binding MOAD:\xa0 5HBE', 'IC50:&nbsp2.3\xa0(nM) from 1 assay(s)')"
5HBH,"('5Y7', 'Binding MOAD:\xa0 5HBH', 'IC50:&nbsp49.2\xa0(nM) from 1 assay(s)')"
5HBJ,"('5Y8', 'BindingDB:\xa0 5HBJ', 'IC50:&nbspmin: 2.3, max: 4.9\xa0(nM) from 2 assay(s)')"
5HBS,"('RTL', 'Binding MOAD:\xa0 5HBS', 'Kd:&nbsp18.5\xa0(nM) from 1 assay(s)')"
5HCL,"('5Y9', 'Binding MOAD:\xa0 5HCL', 'IC50:&nbsp6.00e+6\xa0(nM) from 1 assay(s)')"
5HCV,"('60R', 'Binding MOAD:\xa0 5HCV', 'Ki:&nbsp2\xa0(nM) from 1 assay(s)')"
5HCY,"('60D', 'Binding MOAD:\xa0 5HCY', 'Ki:&nbsp1.2\xa0(nM) from 1 assay(s)')"
5HD0,"('60Y', 'Binding MOAD:\xa0 5HD0', 'Ki:&nbsp4\xa0(nM) from 1 assay(s)')"
5HDU,"('60W', 'Binding MOAD:\xa0 5HDU', 'Ki:&nbsp1\xa0(nM) from 1 assay(s)')"
5HDV,"('60V', 'Binding MOAD:\xa0 5HDV', 'Ki:&nbsp15\xa0(nM) from 1 assay(s)')"
5HDX,"('60U', 'BindingDB:\xa0 5HDX', 'Ki:&nbsp48\xa0(nM) from 1 assay(s)')"
5HDZ,"('954', 'Binding MOAD:\xa0 5HDZ', 'Ki:&nbsp45\xa0(nM) from 1 assay(s)')"
5HE0,"('453', 'BindingDB:\xa0 5HE0', 'IC50:&nbsp150\xa0(nM) from 1 assay(s)')"
5HE1,"('ZS2', 'BindingDB:\xa0 5HE1', 'IC50:&nbsp2600\xa0(nM) from 1 assay(s)')"
5HE2,"('F0S', 'BindingDB:\xa0 5HE2', 'IC50:&nbspmin: 130, max: 130\xa0(nM) from 2 assay(s)')"
5HE3,"('FF1', 'BindingDB:\xa0 5HE3', 'IC50:&nbsp230\xa0(nM) from 1 assay(s)')"
5HE4,"('60T', 'Binding MOAD:\xa0 5HE4', 'Ki:&nbsp20\xa0(nM) from 1 assay(s)')"
5HE5,"('60S', 'BindingDB:\xa0 5HE5', 'Ki:&nbsp336\xa0(nM) from 1 assay(s)')"
5HE7,"('60X', 'Binding MOAD:\xa0 5HE7', 'Ki:&nbsp5\xa0(nM) from 1 assay(s)')"
5HES,"('032', 'Binding MOAD:\xa0 5HES', 'Kd:&nbsp29\xa0(nM) from 1 assay(s)')"
5HEZ,"('1M3', 'BindingDB:\xa0 5HEZ', 'IC50:&nbsp6\xa0(nM) from 1 assay(s)')"
5HF9,"('HI6', 'BindingDB:\xa0 5HF9', 'Kd:&nbspmin: 1.50e+4, max: 2.34e+5\xa0(nM) from 6 assay(s)')"
5HGV,"('UDP', 'BindingDB:\xa0 5HGV', 'IC50:&nbsp1800\xa0(nM) from 1 assay(s)')"
5HI2,"('BAX', 'BindingDB:\xa0 5HI2', 'Ki:&nbspmin: 22, max: 38\xa0(nM) from 2 assay(s)')"
5HI3,"('63O', 'Binding MOAD:\xa0 5HI3', 'IC50:&nbsp1140\xa0(nM) from 1 assay(s)')"
5HI4,"('63P', 'Binding MOAD:\xa0 5HI4', 'IC50:&nbsp34\xa0(nM) from 1 assay(s)')"
5HI5,"('63Q', 'Binding MOAD:\xa0 5HI5', 'IC50:&nbsp9\xa0(nM) from 1 assay(s)')"
5HI7,"('62X', 'Binding MOAD:\xa0 5HI7', 'Ki:&nbsp14\xa0(nM) from 1 assay(s)')"
5HIA,"('YPG', 'BindingDB:\xa0 5HIA', 'Ki:&nbsp3\xa0(nM) from 1 assay(s)')"
5HID,"('B1E', 'BindingDB:\xa0 5HID', 'IC50:&nbspmin: 0.6, max: 2640\xa0(nM) from 4 assay(s)')"
5HIE,"('P06', 'BindingDB:\xa0 5HIE', 'IC50:&nbspmin: 0.4, max: 11\xa0(nM) from 11 assay(s)')"
5HJG,"('XDI', 'Binding MOAD:\xa0 5HJG', 'Kd:&nbsp20\xa0(nM) from 1 assay(s)')"
5HJP,"('668', 'BindingDB:\xa0 5HJP', 'EC50:&nbsp30\xa0(nM) from 1 assay(s)')"
5HJS,"('668', 'BindingDB:\xa0 5HJS', 'EC50:&nbspmin: 420, max: 830\xa0(nM) from 2 assay(s)')"
5HK1,"('61W', 'BindingDB:\xa0 5HK1', 'Ki:&nbspmin: 2, max: 4.3\xa0(nM) from 2 assay(s)')"
5HK2,"('61V', 'BindingDB:\xa0 5HK2', 'Ki:&nbsp1.7\xa0(nM) from 1 assay(s)')"
5HKG,"('RAP', 'BindingDB:\xa0 5HKG', 'Kd:&nbsp0.2\xa0(nM) from 1 assay(s)')"
5HKM,"('61Y', 'BindingDB:\xa0 5HKM', 'IC50:&nbspmin: 13, max: 5400\xa0(nM) from 2 assay(s)')"
5HL1,"('63J', 'BindingDB:\xa0 5HL1', 'Kd:&nbsp92\xa0(nM) from 1 assay(s)')"
5HLN,"('65C', 'BindingDB:\xa0 5HLN', 'IC50:&nbspmin: 2, max: 30\xa0(nM) from 5 assay(s)')"
5HLP,"('65A', 'Binding MOAD:\xa0 5HLP', 'IC50:&nbsp54\xa0(nM) from 1 assay(s)')"
5HLS,"('62G', 'BindingDB:\xa0 5HLS', 'IC50:&nbspmin: 18, max: 39\xa0(nM) from 2 assay(s)')"
5HLW,"('62E', 'Binding MOAD:\xa0 5HLW', 'IC50:&nbsp23\xa0(nM) from 1 assay(s)')"
5HM0,"('62V', 'Binding MOAD:\xa0 5HM0', 'IC50:&nbsp440\xa0(nM) from 1 assay(s)')"
5HMH,"('62R', 'Binding MOAD:\xa0 5HMH', 'IC50:&nbsp7\xa0(nM) from 1 assay(s)')"
5HMI,"('62T', 'Binding MOAD:\xa0 5HMI', 'IC50:&nbsp15\xa0(nM) from 1 assay(s)')"
5HMK,"('62Q', 'Binding MOAD:\xa0 5HMK', 'IC50:&nbsp40\xa0(nM) from 1 assay(s)')"
5HNE,"('EL2', 'Binding MOAD:\xa0 5HNE', 'IC50:&nbsp50\xa0(nM) from 1 assay(s)')"
5HNI,"('63B', 'Binding MOAD:\xa0 5HNI', 'IC50:&nbsp10\xa0(nM) from 1 assay(s)')"
5HNT,"('QAP', 'BindingDB:\xa0 5HNT', 'IC50:&nbspmin: 1700, max: 2.92e+4\xa0(nM) from 6 assay(s)')"
5HO6,"('63K', 'Binding MOAD:\xa0 5HO6', 'IC50:&nbsp204\xa0(nM) from 1 assay(s)')"
5HO7,"('63L', 'BindingDB:\xa0 5HO7', 'IC50:&nbsp1.70e+4\xa0(nM) from 1 assay(s)')"
5HO8,"('63E', 'BindingDB:\xa0 5HO8', 'IC50:&nbspmin: 1100, max: 1.00e+4\xa0(nM) from 2 assay(s)')"
5HOA,"('63K', 'Binding MOAD:\xa0 5HOA', 'IC50:&nbsp64\xa0(nM) from 1 assay(s)')"
5HOR,"('63K', 'Binding MOAD:\xa0 5HOR', 'IC50:&nbsp6\xa0(nM) from 1 assay(s)')"
5HQ0,"('LZ9', 'BindingDB:\xa0 5HQ0', 'IC50:&nbspmin: 10, max: 2.95e+4\xa0(nM) from 3 assay(s)')"
5HT4,"('65J', 'BindingDB:\xa0 5HT4', 'IC50:&nbsp511\xa0(nM) from 1 assay(s)')"
5HT5,"('65H', 'BindingDB:\xa0 5HT5', 'IC50:&nbsp1372\xa0(nM) from 1 assay(s)')"
5HTK,"('FLC', 'Binding MOAD:\xa0 5HTK', 'Kd:&nbsp8.00e+4\xa0(nM) from 1 assay(s)')"
5HTZ,"('66J', 'BindingDB:\xa0 5HTZ', 'Ki:&nbspmin: 2.39, max: 2387\xa0(nM) from 2 assay(s)')"
5HU0,"('66H', 'Binding MOAD:\xa0 5HU0', 'Ki:&nbsp595\xa0(nM) from 1 assay(s)')"
5HU1,"('66F', 'Binding MOAD:\xa0 5HU1', 'Ki:&nbsp2.2\xa0(nM) from 1 assay(s)')"
5HU9,"('66K', 'Binding MOAD:\xa0 5HU9', 'Kd:&nbsp24.2\xa0(nM) from 1 assay(s)')"
5HVS,"('65V', 'BindingDB:\xa0 5HVS', 'Ki:&nbspmin: 14, max: 57\xa0(nM) from 3 assay(s)')"
5HVT,"('NVS', 'Binding MOAD:\xa0 5HVT', 'Kd:&nbsp55\xa0(nM) from 1 assay(s)')"
5HVU,"('65R', 'BindingDB:\xa0 5HVU', 'Ki:&nbsp13\xa0(nM) from 1 assay(s)')"
5HVY,"('66X', 'Binding MOAD:\xa0 5HVY', 'IC50:&nbsp17.4\xa0(nM) from 1 assay(s)')"
5HX6,"('65U', 'BindingDB:\xa0 5HX6', 'Ki:&nbsp0.8\xa0(nM) from 1 assay(s)')"
5HX8,"('66P', 'BindingDB:\xa0 5HX8', 'IC50:&nbspmin: 0.1, max: 3\xa0(nM) from 2 assay(s)')"
5HYN,"('SAH', 'BindingDB:\xa0 5HYN', 'IC50:&nbspmin: 263, max: 6.50e+4\xa0(nM) from 16 assay(s)')"
5HYR,"('EST', 'BindingDB:\xa0 5HYR', 'Ki:&nbspmin: 0.11, max: 100\xa0(nM) from 13 assay(s)')"
5HZ5,"('65X', 'BindingDB:\xa0 5HZ5', 'Ki:&nbsp86\xa0(nM) from 1 assay(s)')"
5HZ6,"('65Y', 'Binding MOAD:\xa0 5HZ6', 'Ki:&nbsp16\xa0(nM) from 1 assay(s)')"
5HZ8,"('65Z', 'Binding MOAD:\xa0 5HZ8', 'Ki:&nbsp16\xa0(nM) from 1 assay(s)')"
5HZ9,"('5M8', 'BindingDB:\xa0 5HZ9', 'Ki:&nbsp93\xa0(nM) from 1 assay(s)')"
5HZN,"('66A', 'BindingDB:\xa0 5HZN', 'IC50:&nbspmin: 20, max: 65\xa0(nM) from 4 assay(s)')"
5I0L,"('H27', 'Binding MOAD:\xa0 5I0L', 'IC50:&nbsp18\xa0(nM) from 1 assay(s)')"
5I12,"('H27', 'Binding MOAD:\xa0 5I12', 'IC50:&nbsp1200\xa0(nM) from 1 assay(s)')"
5I1Q,"('67C', 'Binding MOAD:\xa0 5I1Q', 'Kd:&nbsp12\xa0(nM) from 1 assay(s)')"
5I29,"('67B', 'Binding MOAD:\xa0 5I29', 'Kd:&nbsp15\xa0(nM) from 1 assay(s)')"
5I2E,"('67D', 'Binding MOAD:\xa0 5I2E', 'Kd:&nbsp230\xa0(nM) from 1 assay(s)')"
5I2K,"('67H', 'BindingDB:\xa0 5I2K', 'EC50:&nbsp131\xa0(nM) from 1 assay(s)')"
5I2N,"('67J', 'BindingDB:\xa0 5I2N', 'EC50:&nbsp1200\xa0(nM) from 1 assay(s)')"
5I2R,"('67A', 'Binding MOAD:\xa0 5I2R', 'IC50:&nbsp19\xa0(nM) from 1 assay(s)')"
5I3V,"('68M', 'Binding MOAD:\xa0 5I3V', 'Kd:&nbsp16\xa0(nM) from 1 assay(s)')"
5I3W,"('68L', 'Binding MOAD:\xa0 5I3W', 'Kd:&nbsp0.6\xa0(nM) from 1 assay(s)')"
5I3X,"('68J', 'BindingDB:\xa0 5I3X', 'Kd:&nbsp8\xa0(nM) from 1 assay(s)')"
5I3Y,"('68K', 'BindingDB:\xa0 5I3Y', 'Kd:&nbsp0.4\xa0(nM) from 1 assay(s)')"
5I40,"('67N', 'Binding MOAD:\xa0 5I40', 'IC50:&nbsp1.37e+4\xa0(nM) from 1 assay(s)')"
5I4V,"('67S', 'BindingDB:\xa0 5I4V', 'Ki:&nbspmin: 1.3, max: 3\xa0(nM) from 2 assay(s)')"
5I5S,"('NVU', 'BindingDB:\xa0 5I5S', 'IC50:&nbsp1.26e+6\xa0(nM) from 1 assay(s)')"
5I5T,"('67X', 'BindingDB:\xa0 5I5T', 'IC50:&nbsp1.26e+6\xa0(nM) from 1 assay(s)')"
5I5U,"('67Y', 'BindingDB:\xa0 5I5U', 'IC50:&nbsp1.26e+6\xa0(nM) from 1 assay(s)')"
5I5V,"('68A', 'Binding MOAD:\xa0 5I5V', 'IC50:&nbsp6.30e+4\xa0(nM) from 1 assay(s)')"
5I5W,"('68B', 'Binding MOAD:\xa0 5I5W', 'IC50:&nbsp1.00e+6\xa0(nM) from 1 assay(s)')"
5I5X,"('68C', 'Binding MOAD:\xa0 5I5X', 'IC50:&nbsp200\xa0(nM) from 1 assay(s)')"
5I5Y,"('68D', 'BindingDB:\xa0 5I5Y', 'IC50:&nbsp1000\xa0(nM) from 1 assay(s)')"
5I5Z,"('68U', 'BindingDB:\xa0 5I5Z', 'IC50:&nbspmin: 0.9, max: 1.7\xa0(nM) from 3 assay(s)')"
5I60,"('67W', 'Binding MOAD:\xa0 5I60', 'IC50:&nbsp10\xa0(nM) from 1 assay(s)')"
5I6X,"('8PR', 'BindingDB:\xa0 5I6X', 'Ki:&nbspmin: 0.02, max: 4.7\xa0(nM) from 24 assay(s)')"
5I71,"('68P', 'BindingDB:\xa0 5I71', 'Ki:&nbspmin: 0.65, max: 32.8\xa0(nM) from 28 assay(s)')"
5I73,"('68P', 'BindingDB:\xa0 5I73', 'Ki:&nbspmin: 0.65, max: 32.8\xa0(nM) from 28 assay(s)')"
5I74,"('69D', 'BindingDB:\xa0 5I74', 'Ki:&nbsp11\xa0(nM) from 1 assay(s)')"
5I75,"('68P', 'BindingDB:\xa0 5I75', 'Ki:&nbspmin: 0.65, max: 32.8\xa0(nM) from 28 assay(s)')"
5I75,"('69D', 'BindingDB:\xa0 5I75', 'Ki:&nbsp11\xa0(nM) from 1 assay(s)')"
5I7U,"('6AJ', 'BindingDB:\xa0 5I7U', 'IC50:&nbsp1.7\xa0(nM) from 1 assay(s)')"
5I7X,"('67B', 'Binding MOAD:\xa0 5I7X', 'Kd:&nbsp53\xa0(nM) from 1 assay(s)')"
5I7Y,"('69G', 'Binding MOAD:\xa0 5I7Y', 'Kd:&nbsp52\xa0(nM) from 1 assay(s)')"
5I80,"('67B', 'Binding MOAD:\xa0 5I80', 'Kd:&nbsp62\xa0(nM) from 1 assay(s)')"
5I83,"('68Y', 'BindingDB:\xa0 5I83', 'IC50:&nbspmin: 652, max: 4100\xa0(nM) from 2 assay(s)')"
5I86,"('69A', 'BindingDB:\xa0 5I86', 'IC50:&nbsp530\xa0(nM) from 1 assay(s)')"
5I88,"('69G', 'Binding MOAD:\xa0 5I88', 'Kd:&nbsp250\xa0(nM) from 1 assay(s)')"
5I89,"('69B', 'BindingDB:\xa0 5I89', 'IC50:&nbspmin: 33, max: 49\xa0(nM) from 2 assay(s)')"
5I8B,"('69F', 'BindingDB:\xa0 5I8B', 'IC50:&nbspmin: 45, max: 110\xa0(nM) from 2 assay(s)')"
5I8G,"('69E', 'Binding MOAD:\xa0 5I8G', 'Kd:&nbsp30\xa0(nM) from 1 assay(s)')"
5I8P,"('VQ7', 'Binding MOAD:\xa0 5I8P', 'Kd:&nbsp64\xa0(nM) from 1 assay(s)')"
5I94,"('69V', 'BindingDB:\xa0 5I94', 'IC50:&nbsp30\xa0(nM) from 1 assay(s)')"
5I96,"('69Q', 'Binding MOAD:\xa0 5I96', 'IC50:&nbsp100\xa0(nM) from 1 assay(s)')"
5I9I,"('5HV', 'BindingDB:\xa0 5I9I', 'Ki:&nbsp110\xa0(nM) from 1 assay(s)')"
5I9X,"('DB8', 'Binding MOAD:\xa0 5I9X', 'Kd:&nbsp30\xa0(nM) from 1 assay(s)')"
5I9Y,"('1N1', 'BindingDB:\xa0 5I9Y', 'Kd:&nbspmin: 0.85, max: 2.8\xa0(nM) from 2 assay(s)')"
5I9Z,"('627', 'BindingDB:\xa0 5I9Z', 'Kd:&nbsp9\xa0(nM) from 1 assay(s)')"
5IA0,"('A5B', 'Binding MOAD:\xa0 5IA0', 'Kd:&nbsp187\xa0(nM) from 1 assay(s)')"
5IA1,"('ZZL', 'BindingDB:\xa0 5IA1', 'Kd:&nbspmin: 370, max: 530\xa0(nM) from 2 assay(s)')"
5IA2,"('L66', 'BindingDB:\xa0 5IA2', 'Kd:&nbsp19\xa0(nM) from 1 assay(s)')"
5IA3,"('P17', 'BindingDB:\xa0 5IA3', 'Kd:&nbspmin: 3.8, max: 46\xa0(nM) from 2 assay(s)')"
5IA4,"('88Z', 'BindingDB:\xa0 5IA4', 'Kd:&nbsp52\xa0(nM) from 1 assay(s)')"
5IA5,"('GV0', 'Binding MOAD:\xa0 5IA5', 'Kd:&nbsp25\xa0(nM) from 1 assay(s)')"
5ICM,"('F45', 'BindingDB:\xa0 5ICM', 'Ki:&nbsp7\xa0(nM) from 1 assay(s)')"
5ICP,"('69Z', 'BindingDB:\xa0 5ICP', 'IC50:&nbspmin: 3.8, max: 100\xa0(nM) from 4 assay(s)')"
